date,line,station,geton,getoff,update,sum
20200301,1,종각,6357,5849,20200304,12206
20200301,1,종로3가,6818,6361,20200304,13179
20200301,1,종로5가,3942,4019,20200304,7961
20200301,1,동대문,4304,5054,20200304,9358
20200301,1,신설동,4440,4297,20200304,8737
20200301,1,제기동,5161,5324,20200304,10485
20200301,1,청량리,7727,7722,20200304,15449
20200301,1,동묘앞,5954,6020,20200304,11974
20200302,1,서울역,30750,29308,20200305,60058
20200302,1,시청,17804,18180,20200305,35984
20200302,1,종각,28844,28043,20200305,56887
20200302,1,종로3가,18431,17189,20200305,35620
20200302,1,종로5가,18055,18268,20200305,36323
20200302,1,동대문,8780,8767,20200305,17547
20200302,1,신설동,11925,11750,20200305,23675
20200302,1,제기동,12871,13130,20200305,26001
20200302,1,청량리,16116,16087,20200305,32203
20200302,1,동묘앞,5846,6042,20200305,11888
20200303,1,시청,18050,18227,20200306,36277
20200303,1,서울역,30631,28834,20200306,59465
20200303,1,종각,28707,28018,20200306,56725
20200303,1,동묘앞,5898,6172,20200306,12070
20200303,1,청량리,15856,15697,20200306,31553
20200303,1,제기동,13075,13295,20200306,26370
20200303,1,신설동,11771,11538,20200306,23309
20200303,1,동대문,8829,8516,20200306,17345
20200303,1,종로5가,17617,17846,20200306,35463
20200303,1,종로3가,18327,17068,20200306,35395
20200304,1,서울역,30043,28180,20200307,58223
20200304,1,시청,18111,18309,20200307,36420
20200304,1,종각,29157,28204,20200307,57361
20200304,1,종로3가,17855,16635,20200307,34490
20200304,1,종로5가,17585,17555,20200307,35140
20200304,1,동대문,8433,8349,20200307,16782
20200304,1,신설동,11521,11379,20200307,22900
20200304,1,제기동,12476,12705,20200307,25181
20200304,1,청량리,15345,15235,20200307,30580
20200304,1,동묘앞,5525,5761,20200307,11286
20200305,1,서울역,30249,28384,20200308,58633
20200305,1,시청,17939,18402,20200308,36341
20200305,1,종각,29046,28264,20200308,57310
20200305,1,종로3가,18404,17177,20200308,35581
20200305,1,종로5가,17303,17621,20200308,34924
20200305,1,동대문,8724,8336,20200308,17060
20200305,1,신설동,11524,11411,20200308,22935
20200305,1,제기동,12629,12887,20200308,25516
20200305,1,청량리,15528,15085,20200308,30613
20200305,1,동묘앞,5778,6067,20200308,11845
20200306,1,서울역,32461,30457,20200309,62918
20200306,1,시청,17700,18255,20200309,35955
20200306,1,종각,29225,29111,20200309,58336
20200306,1,종로3가,19334,18278,20200309,37612
20200306,1,종로5가,17771,18031,20200309,35802
20200306,1,동대문,8956,8724,20200309,17680
20200306,1,신설동,11971,11758,20200309,23729
20200306,1,제기동,13547,13840,20200309,27387
20200306,1,청량리,16404,16346,20200309,32750
20200306,1,동묘앞,6160,6470,20200309,12630
20200307,1,서울역,14773,14238,20200310,29011
20200307,1,시청,5638,5538,20200310,11176
20200307,1,종각,10869,10437,20200310,21306
20200307,1,종로3가,12960,12567,20200310,25527
20200307,1,종로5가,10921,11069,20200310,21990
20200307,1,동대문,7080,6395,20200310,13475
20200307,1,신설동,6836,6361,20200310,13197
20200307,1,제기동,9913,10094,20200310,20007
20200307,1,청량리,12296,12296,20200310,24592
20200307,1,동묘앞,7046,7251,20200310,14297
20200308,1,서울역,11143,11045,20200311,22188
20200308,1,시청,3941,3774,20200311,7715
20200308,1,종각,7102,6615,20200311,13717
20200308,1,종로3가,8320,7600,20200311,15920
20200308,1,종로5가,4621,4777,20200311,9398
20200308,1,동대문,5087,5797,20200311,10884
20200308,1,신설동,4928,4813,20200311,9741
20200308,1,제기동,6161,6379,20200311,12540
20200308,1,청량리,8894,8874,20200311,17768
20200308,1,동묘앞,7406,7398,20200311,14804
20200309,1,시청,18250,18619,20200312,36869
20200309,1,동묘앞,6091,6422,20200312,12513
20200309,1,청량리,16299,16339,20200312,32638
20200309,1,제기동,13391,13592,20200312,26983
20200309,1,신설동,12278,12133,20200312,24411
20200309,1,동대문,9016,8917,20200312,17933
20200309,1,종로5가,18286,18555,20200312,36841
20200309,1,종로3가,21624,20538,20200312,42162
20200309,1,종각,30876,30309,20200312,61185
20200309,1,서울역,31832,30133,20200312,61965
20200310,1,서울역,30495,28745,20200313,59240
20200310,1,시청,17925,18091,20200313,36016
20200310,1,종각,29858,29614,20200313,59472
20200310,1,종로3가,19249,18427,20200313,37676
20200310,1,종로5가,17644,17624,20200313,35268
20200310,1,동대문,8290,7960,20200313,16250
20200310,1,신설동,11475,11175,20200313,22650
20200310,1,제기동,11265,11385,20200313,22650
20200310,1,청량리,14327,14133,20200313,28460
20200310,1,동묘앞,4487,4773,20200313,9260
20200311,1,서울역,30849,29167,20200314,60016
20200311,1,시청,17691,18188,20200314,35879
20200311,1,종각,30293,29929,20200314,60222
20200311,1,종로3가,21158,19992,20200314,41150
20200311,1,종로5가,18048,18136,20200314,36184
20200311,1,동대문,8887,8623,20200314,17510
20200311,1,신설동,12218,11858,20200314,24076
20200311,1,제기동,12618,12952,20200314,25570
20200311,1,청량리,15747,15633,20200314,31380
20200311,1,동묘앞,6064,6396,20200314,12460
20200312,1,서울역,30762,28918,20200315,59680
20200312,1,시청,17706,18040,20200315,35746
20200312,1,종각,29253,28817,20200315,58070
20200312,1,종로3가,20562,19404,20200315,39966
20200312,1,종로5가,17374,17454,20200315,34828
20200312,1,동대문,8732,8523,20200315,17255
20200312,1,신설동,11900,11535,20200315,23435
20200312,1,제기동,12570,12721,20200315,25291
20200312,1,청량리,15289,15042,20200315,30331
20200312,1,동묘앞,5854,6231,20200315,12085
20200313,1,서울역,31673,30183,20200316,61856
20200313,1,시청,17593,18015,20200316,35608
20200313,1,종각,29030,29099,20200316,58129
20200313,1,종로3가,21043,20299,20200316,41342
20200313,1,종로5가,17359,17711,20200316,35070
20200313,1,동대문,8933,8697,20200316,17630
20200313,1,신설동,11621,11441,20200316,23062
20200313,1,제기동,12758,13090,20200316,25848
20200313,1,청량리,15907,15850,20200316,31757
20200313,1,동묘앞,6014,6257,20200316,12271
20200314,1,서울역,15358,14932,20200317,30290
20200314,1,시청,5676,5697,20200317,11373
20200314,1,종각,11692,11286,20200317,22978
20200314,1,종로3가,13543,13417,20200317,26960
20200314,1,종로5가,11034,11018,20200317,22052
20200314,1,동대문,7124,6380,20200317,13504
20200314,1,신설동,6750,6288,20200317,13038
20200314,1,제기동,9817,10223,20200317,20040
20200314,1,청량리,12559,12597,20200317,25156
20200314,1,동묘앞,7220,7454,20200317,14674
20200315,1,서울역,12189,12077,20200318,24266
20200315,1,시청,3751,3622,20200318,7373
20200315,1,종각,7629,6936,20200318,14565
20200315,1,종로3가,8284,7624,20200318,15908
20200315,1,종로5가,4607,4616,20200318,9223
20200315,1,동대문,4793,5537,20200318,10330
20200315,1,신설동,4690,4622,20200318,9312
20200315,1,제기동,5513,5748,20200318,11261
20200315,1,청량리,8381,8405,20200318,16786
20200315,1,동묘앞,6968,7244,20200318,14212
20200316,1,서울역,31332,29557,20200319,60889
20200316,1,시청,17807,18209,20200319,36016
20200316,1,종각,30113,29453,20200319,59566
20200316,1,종로3가,21423,20065,20200319,41488
20200316,1,종로5가,18062,18140,20200319,36202
20200316,1,동대문,8806,8783,20200319,17589
20200316,1,신설동,12007,11820,20200319,23827
20200316,1,제기동,13158,13507,20200319,26665
20200316,1,청량리,16347,16055,20200319,32402
20200316,1,동묘앞,6020,6267,20200319,12287
20200317,1,시청,17816,18070,20200320,35886
20200317,1,종각,29973,29339,20200320,59312
20200317,1,종로3가,20607,19406,20200320,40013
20200317,1,종로5가,17519,17889,20200320,35408
20200317,1,동대문,8813,8575,20200320,17388
20200317,1,신설동,11698,11371,20200320,23069
20200317,1,제기동,12700,12901,20200320,25601
20200317,1,청량리,15772,15815,20200320,31587
20200317,1,동묘앞,5659,6001,20200320,11660
20200317,1,서울역,30397,28800,20200320,59197
20200318,1,서울역,31201,29331,20200321,60532
20200318,1,시청,18004,18365,20200321,36369
20200318,1,종각,30664,30410,20200321,61074
20200318,1,종로3가,22137,20729,20200321,42866
20200318,1,종로5가,18531,18596,20200321,37127
20200318,1,동대문,9142,8949,20200321,18091
20200318,1,신설동,12167,11792,20200321,23959
20200318,1,제기동,13759,14064,20200321,27823
20200318,1,청량리,16729,16507,20200321,33236
20200318,1,동묘앞,6486,6894,20200321,13380
20200319,1,서울역,30841,29065,20200322,59906
20200319,1,시청,17655,18012,20200322,35667
20200319,1,종각,29728,29257,20200322,58985
20200319,1,종로3가,19848,18801,20200322,38649
20200319,1,종로5가,17194,17270,20200322,34464
20200319,1,동대문,8422,8175,20200322,16597
20200319,1,신설동,11604,11520,20200322,23124
20200319,1,제기동,11967,12112,20200322,24079
20200319,1,청량리,14939,14869,20200322,29808
20200319,1,동묘앞,5367,5692,20200322,11059
20200320,1,서울역,34045,32448,20200323,66493
20200320,1,시청,18028,18381,20200323,36409
20200320,1,종각,31269,31054,20200323,62323
20200320,1,종로3가,22904,22060,20200323,44964
20200320,1,종로5가,18956,19112,20200323,38068
20200320,1,동대문,9735,9398,20200323,19133
20200320,1,신설동,12254,12146,20200323,24400
20200320,1,제기동,14454,14845,20200323,29299
20200320,1,청량리,17951,17744,20200323,35695
20200320,1,동묘앞,6873,7301,20200323,14174
20200321,1,서울역,16715,16436,20200324,33151
20200321,1,시청,6083,5843,20200324,11926
20200321,1,종각,12243,11882,20200324,24125
20200321,1,종로3가,15429,14926,20200324,30355
20200321,1,종로5가,11764,11926,20200324,23690
20200321,1,동대문,7648,7030,20200324,14678
20200321,1,신설동,7156,6604,20200324,13760
20200321,1,제기동,10357,10937,20200324,21294
20200321,1,청량리,13236,13254,20200324,26490
20200321,1,동묘앞,7925,8324,20200324,16249
20200322,1,서울역,12816,12436,20200325,25252
20200322,1,시청,4133,3980,20200325,8113
20200322,1,종각,7742,7087,20200325,14829
20200322,1,종로3가,9215,8521,20200325,17736
20200322,1,종로5가,5148,5126,20200325,10274
20200322,1,동대문,5393,6200,20200325,11593
20200322,1,신설동,5066,5049,20200325,10115
20200322,1,제기동,6403,6370,20200325,12773
20200322,1,청량리,9276,9274,20200325,18550
20200322,1,동묘앞,8350,8460,20200325,16810
20200323,1,서울역,31943,30458,20200326,62401
20200323,1,시청,17987,18344,20200326,36331
20200323,1,종각,30544,29944,20200326,60488
20200323,1,종로3가,21716,20177,20200326,41893
20200323,1,종로5가,18407,18643,20200326,37050
20200323,1,동대문,9219,9265,20200326,18484
20200323,1,신설동,12018,11767,20200326,23785
20200323,1,제기동,13883,14230,20200326,28113
20200323,1,청량리,16749,16668,20200326,33417
20200323,1,동묘앞,6321,6657,20200326,12978
20200324,1,서울역,31333,29473,20200327,60806
20200324,1,시청,18309,18480,20200327,36789
20200324,1,종각,30475,29929,20200327,60404
20200324,1,종로3가,21435,20322,20200327,41757
20200324,1,종로5가,18576,18931,20200327,37507
20200324,1,동대문,9307,9073,20200327,18380
20200324,1,신설동,11881,11672,20200327,23553
20200324,1,제기동,13691,14004,20200327,27695
20200324,1,청량리,16569,16490,20200327,33059
20200324,1,동묘앞,6386,6531,20200327,12917
20200325,1,시청,18123,18564,20200328,36687
20200325,1,종각,31046,30298,20200328,61344
20200325,1,종로3가,22535,21114,20200328,43649
20200325,1,종로5가,19164,19422,20200328,38586
20200325,1,동대문,9506,9322,20200328,18828
20200325,1,신설동,12250,12103,20200328,24353
20200325,1,제기동,13943,14332,20200328,28275
20200325,1,청량리,17388,17373,20200328,34761
20200325,1,동묘앞,6596,6980,20200328,13576
20200325,1,서울역,31682,29740,20200328,61422
20200326,1,동묘앞,6275,6664,20200329,12939
20200326,1,청량리,16672,16710,20200329,33382
20200326,1,제기동,13536,14040,20200329,27576
20200326,1,신설동,12127,11778,20200329,23905
20200326,1,동대문,9264,9023,20200329,18287
20200326,1,종로5가,18883,18816,20200329,37699
20200326,1,종로3가,21300,20355,20200329,41655
20200326,1,종각,30964,30260,20200329,61224
20200326,1,시청,17835,18075,20200329,35910
20200326,1,서울역,31431,29886,20200329,61317
20200327,1,서울역,33978,32817,20200330,66795
20200327,1,시청,17645,17954,20200330,35599
20200327,1,종각,31000,30744,20200330,61744
20200327,1,종로3가,22492,21854,20200330,44346
20200327,1,종로5가,18678,19076,20200330,37754
20200327,1,동대문,9545,9485,20200330,19030
20200327,1,신설동,12117,11939,20200330,24056
20200327,1,제기동,14018,14271,20200330,28289
20200327,1,청량리,17676,17289,20200330,34965
20200327,1,동묘앞,6842,7188,20200330,14030
20200328,1,서울역,16953,16705,20200331,33658
20200328,1,시청,6320,6327,20200331,12647
20200328,1,종각,12532,12130,20200331,24662
20200328,1,종로3가,15272,15052,20200331,30324
20200328,1,종로5가,12154,12254,20200331,24408
20200328,1,동대문,7826,7259,20200331,15085
20200328,1,신설동,7158,6731,20200331,13889
20200328,1,제기동,11216,11564,20200331,22780
20200328,1,청량리,14068,13907,20200331,27975
20200328,1,동묘앞,8064,8471,20200331,16535
20200329,1,서울역,13397,12987,20200401,26384
20200329,1,시청,4083,3953,20200401,8036
20200329,1,종각,7859,7185,20200401,15044
20200329,1,종로3가,9601,8871,20200401,18472
20200329,1,종로5가,5218,5379,20200401,10597
20200329,1,동대문,5557,6316,20200401,11873
20200329,1,신설동,5181,5043,20200401,10224
20200329,1,제기동,6543,6711,20200401,13254
20200329,1,청량리,9554,9321,20200401,18875
20200329,1,동묘앞,8523,8843,20200401,17366
20200330,1,서울역,32494,30740,20200402,63234
20200330,1,시청,17949,18197,20200402,36146
20200330,1,종각,30125,29445,20200402,59570
20200330,1,종로3가,21962,20707,20200402,42669
20200330,1,종로5가,19080,19143,20200402,38223
20200330,1,동대문,9337,9407,20200402,18744
20200330,1,신설동,12143,12125,20200402,24268
20200330,1,제기동,14306,14619,20200402,28925
20200330,1,청량리,17292,17123,20200402,34415
20200330,1,동묘앞,6592,6887,20200402,13479
20200331,1,서울역,31671,30434,20200403,62105
20200331,1,시청,18292,18572,20200403,36864
20200331,1,종각,30181,29607,20200403,59788
20200331,1,종로3가,21663,20290,20200403,41953
20200331,1,종로5가,18869,18913,20200403,37782
20200331,1,동대문,9591,9431,20200403,19022
20200331,1,신설동,12084,11881,20200403,23965
20200331,1,제기동,14349,14687,20200403,29036
20200331,1,청량리,17344,17098,20200403,34442
20200331,1,동묘앞,6665,7058,20200403,13723
20200401,1,종각,31105,30397,20200404,61502
20200401,1,종로3가,21991,20842,20200404,42833
20200401,1,종로5가,18925,19126,20200404,38051
20200401,1,동대문,9482,9373,20200404,18855
20200401,1,신설동,12191,12140,20200404,24331
20200401,1,제기동,13816,14067,20200404,27883
20200401,1,청량리,16949,16794,20200404,33743
20200401,1,동묘앞,6535,7013,20200404,13548
20200401,1,서울역,31908,30546,20200404,62454
20200401,1,시청,17943,17941,20200404,35884
20200402,1,서울역,32391,30764,20200405,63155
20200402,1,시청,17671,18052,20200405,35723
20200402,1,종각,30806,30102,20200405,60908
20200402,1,종로3가,21896,20514,20200405,42410
20200402,1,종로5가,18895,19078,20200405,37973
20200402,1,동대문,9362,9294,20200405,18656
20200402,1,신설동,12250,11992,20200405,24242
20200402,1,제기동,14319,14747,20200405,29066
20200402,1,청량리,17434,17314,20200405,34748
20200402,1,동묘앞,6771,7121,20200405,13892
20200403,1,서울역,35193,33968,20200406,69161
20200403,1,시청,17460,17661,20200406,35121
20200403,1,종각,31736,31406,20200406,63142
20200403,1,종로3가,22831,22032,20200406,44863
20200403,1,종로5가,19220,19203,20200406,38423
20200403,1,동대문,10043,9871,20200406,19914
20200403,1,신설동,12650,12386,20200406,25036
20200403,1,제기동,14608,14911,20200406,29519
20200403,1,청량리,18028,17808,20200406,35836
20200403,1,동묘앞,6902,7326,20200406,14228
20200404,1,서울역,17222,16881,20200407,34103
20200404,1,시청,5902,5917,20200407,11819
20200404,1,종각,12544,12050,20200407,24594
20200404,1,종로3가,15384,15291,20200407,30675
20200404,1,종로5가,12221,12077,20200407,24298
20200404,1,동대문,8208,7575,20200407,15783
20200404,1,신설동,7380,6793,20200407,14173
20200404,1,제기동,11122,11319,20200407,22441
20200404,1,청량리,14264,13918,20200407,28182
20200404,1,동묘앞,8146,8705,20200407,16851
20200405,1,서울역,14192,13388,20200408,27580
20200405,1,시청,3989,4010,20200408,7999
20200405,1,종각,7771,6847,20200408,14618
20200405,1,종로3가,9326,8778,20200408,18104
